reservation_id,price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_center_distance,metro_distance,city_name
285,184.4621607,Private room,FALSE,2,10,97,1,1.271374339,0.293637047,rome
286,235.1950997,Entire home/apt,FALSE,4,9,87,0,2.403802241,1.38589586,rome
287,126.7154513,Private room,FALSE,2,6,80,1,7.466194852,2.11614674,rome
288,184.4621607,Entire home/apt,FALSE,6,9,90,2,4.369539985,1.294465455,rome
289,239.6371543,Entire home/apt,FALSE,4,8,77,1,1.115937719,1.052162371,rome
290,239.6371543,Entire home/apt,FALSE,3,8,79,1,1.155683495,1.117298929,rome
291,115.2596264,Private room,FALSE,2,8,83,1,1.354882733,0.505303377,rome
292,161.5505108,Entire home/apt,FALSE,3,9,93,1,3.509811845,0.81681904,rome
293,219.9985972,Entire home/apt,FALSE,5,10,89,2,2.471644527,0.525341672,rome
294,177.6821827,Entire home/apt,FALSE,5,9,87,2,4.36952015,1.294444477,rome
295,321.4644753,Entire home/apt,FALSE,6,9,90,2,0.749657497,0.412368219,rome
296,184.4621607,Entire home/apt,FALSE,5,9,89,2,7.103211387,1.416184779,rome
297,138.4050686,Private room,FALSE,2,10,96,1,2.461717197,0.647972184,rome
298,117.5975499,Private room,FALSE,2,10,100,1,3.599640848,0.369409089,rome
299,108.245856,Private room,FALSE,2,10,97,1,1.339932099,0.171990784,rome
300,164.8236037,Entire home/apt,FALSE,2,10,96,1,2.003286849,0.222392514,rome
301,259.2757113,Entire home/apt,FALSE,2,10,100,1,2.912946761,1.75918942,rome
302,201.7627943,Entire home/apt,FALSE,4,9,96,1,4.302964993,1.104796677,rome
303,207.6076029,Entire home/apt,FALSE,6,9,91,2,4.882071284,0.440686033,rome
304,176.9808056,Entire home/apt,FALSE,5,10,95,3,7.757876245,0.243289977,rome
305,124.3775279,Private room,FALSE,2,9,90,1,1.133084525,0.708729569,rome
306,184.4621607,Entire home/apt,FALSE,4,10,96,1,4.200570272,1.607199337,rome
307,357.2347041,Entire home/apt,FALSE,6,9,96,2,0.44278287,0.247789264,rome
308,276.5763449,Entire home/apt,FALSE,2,10,91,0,2.346343687,1.353552288,rome
309,251.3267716,Entire home/apt,FALSE,4,9,93,1,1.303742198,0.326105537,rome
310,251.0929792,Entire home/apt,FALSE,4,10,99,2,2.413348595,0.110096872,rome
311,246.6509246,Entire home/apt,FALSE,5,9,90,2,1.306533839,0.15606981,rome
312,207.6076029,Entire home/apt,FALSE,3,9,100,1,3.253908177,1.227295562,rome
313,122.2733968,Private room,FALSE,3,10,100,1,1.402494158,0.691138995,rome
314,115.2596264,Private room,FALSE,3,10,93,1,1.332218091,0.783294277,rome
315,119.9354733,Private room,FALSE,2,10,97,1,4.899335667,0.922107825,rome
316,168.3304889,Private room,FALSE,2,10,96,1,4.899370118,0.9220683,rome
317,217.8944661,Entire home/apt,FALSE,4,9,93,1,3.361071039,1.317285872,rome
318,195.9179856,Entire home/apt,FALSE,4,9,96,1,3.664596339,0.537032097,rome
319,219.0634279,Entire home/apt,FALSE,3,9,76,1,2.999928175,1.877376013,rome
320,291.7728474,Entire home/apt,FALSE,3,8,91,0,2.172619669,1.133503132,rome
321,248.9888481,Private room,FALSE,3,10,96,1,1.955518789,0.993960826,rome
322,235.1950997,Private room,FALSE,2,10,96,1,1.924025288,1.103414034,rome
323,265.12052,Entire home/apt,FALSE,4,10,96,3,2.425606465,0.407556044,rome
324,103.8038015,Private room,FALSE,2,10,93,1,4.542362214,1.776423185,rome
325,172.7725434,Private room,FALSE,2,10,100,1,5.610219893,1.463141004,rome
