reservation_id,price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_center_distance,metro_distance,city_name
7470,126.7668572,Private room,FALSE,2,9,82,1,4.691206372,0.610933101,london
7471,126.7668572,Private room,FALSE,2,8,84,1,4.661529042,0.701250663,london
7472,194.0309038,Private room,FALSE,3,8,85,1,4.621634922,0.605116734,london
7473,361.9558315,Entire home/apt,FALSE,2,10,100,1,5.401716474,0.839011699,london
7474,194.0309038,Private room,FALSE,4,8,87,1,2.74470082,0.685506356,london
7475,108.6573061,Private room,FALSE,2,9,95,1,7.717110229,0.845813847,london
7476,194.0309038,Private room,FALSE,4,6,30,1,2.79545165,0.603353185,london
7477,194.0309038,Private room,FALSE,6,4,20,1,2.77169341,0.676706616,london
7478,271.4080764,Entire home/apt,FALSE,2,9,70,0,3.278565153,0.573679882,london
7479,168.1601167,Private room,FALSE,2,10,100,1,5.154029413,0.17955414,london
7480,131.7058256,Private room,FALSE,2,7,80,1,4.699345929,0.595788119,london
7481,107.4813613,Private room,FALSE,2,8,85,1,8.139419807,0.842143489,london
7482,599.9670735,Entire home/apt,FALSE,4,2,20,2,4.129278429,0.276617518,london
7483,858.2045674,Entire home/apt,FALSE,6,9,100,3,5.73187976,0.91984254,london
7484,284.578659,Private room,FALSE,2,8,80,1,0.953136142,0.171981036,london
7485,93.13483384,Private room,FALSE,2,9,90,1,10.06228583,4.656326906,london
7486,103.4831487,Private room,FALSE,2,10,100,1,4.097459107,1.453704643,london
7487,196.3827936,Shared room,TRUE,2,10,100,1,13.86507443,4.737216525,london
7488,698.0408758,Entire home/apt,FALSE,4,8,60,2,4.236691863,0.213821078,london
7489,108.6573061,Private room,FALSE,2,10,96,0,14.22239716,5.144856103,london
7490,174.510219,Private room,FALSE,2,10,96,1,7.957444743,1.247971052,london
7491,387.8266187,Entire home/apt,FALSE,4,8,80,2,4.427546397,1.015496821,london
7492,310.4494461,Entire home/apt,FALSE,2,10,100,1,7.069065976,0.533199401,london
7493,232.8370846,Private room,FALSE,2,8,80,1,3.745134555,0.250521288,london
7494,234.0130295,Private room,FALSE,2,8,80,1,3.755768571,0.26017465,london
7495,234.0130295,Private room,FALSE,2,8,60,1,3.712161612,0.266593596,london
7496,235.4241633,Private room,FALSE,2,9,93,1,3.811778989,0.333440055,london
7497,284.578659,Private room,FALSE,2,9,90,1,3.761644846,0.218603454,london
7498,641.1251441,Entire home/apt,FALSE,6,10,100,3,4.569407718,0.662233073,london
7499,232.8370846,Private room,FALSE,2,10,100,1,4.878448939,0.393186633,london
7500,316.5643595,Entire home/apt,FALSE,4,8,85,0,3.421838778,0.307964466,london
7501,387.8266187,Private room,FALSE,3,8,100,1,1.318765612,0.229249242,london
7502,170.5120064,Private room,FALSE,2,10,95,1,1.801037115,0.156194935,london
7503,90.54775512,Private room,FALSE,2,9,100,2,5.203097953,2.560236546,london
7504,191.2086361,Private room,FALSE,2,9,70,1,2.192537811,0.539699982,london
7505,234.0130295,Private room,FALSE,2,10,94,1,1.332817189,0.273751249,london
7506,90.54775512,Private room,FALSE,2,10,100,1,7.091586539,3.432470661,london
7507,289.7528164,Entire home/apt,FALSE,4,10,100,1,3.149176132,0.549627102,london
7508,252.1225805,Entire home/apt,FALSE,4,10,100,1,6.029286788,2.750078642,london
7509,69.85112538,Private room,FALSE,2,9,93,1,7.396346339,2.282671742,london
7510,444.7423505,Entire home/apt,FALSE,2,8,100,1,5.1416033,0.217529596,london
7511,789.9997648,Entire home/apt,FALSE,2,8,100,1,3.019570185,0.454485149,london
7512,461.4407677,Entire home/apt,FALSE,4,8,80,2,6.010512258,0.343298994,london
7513,158.9877467,Private room,FALSE,4,9,95,2,5.952180364,2.359917979,london
7514,465.4389802,Entire home/apt,FALSE,4,10,96,2,7.051016391,0.185249592,london
7515,233.7778405,Entire home/apt,FALSE,4,8,80,0,6.708903971,0.304660516,london
7516,157.8118018,Private room,FALSE,3,8,96,1,7.179293053,0.347312391,london
7517,169.3360615,Private room,FALSE,2,10,80,1,5.223571302,0.181498897,london
7518,204.3792187,Private room,FALSE,5,6,60,1,3.494385,0.082848449,london
7519,204.3792187,Private room,FALSE,5,9,84,1,3.546297274,0.131702697,london
7520,474.3761612,Entire home/apt,FALSE,4,10,90,1,3.923985321,0.739217583,london
7521,271.4080764,Entire home/apt,FALSE,2,10,100,0,3.211009442,0.488466009,london
7522,147.4634869,Private room,FALSE,4,10,60,1,2.096762314,0.356914374,london
7523,400.7620123,Entire home/apt,FALSE,6,10,100,2,6.158272732,0.328845198,london
